,Country,Year,Lat,Long,Age,Population,Population Men,Population Women
8413,Lithuania,2008,55.169438,23.881275,35 to 39,228066.0,111731.0,116335.0
8414,Lithuania,2008,55.169438,23.881275,40 to 44,232680.0,112944.0,119736.0
8415,Lithuania,2008,55.169438,23.881275,45 to 49,254736.0,121348.0,133388.0
8416,Lithuania,2008,55.169438,23.881275,50 to 54,212801.0,98806.0,113995.0
8417,Lithuania,2008,55.169438,23.881275,55 to 59,187316.0,83325.0,103991.0
8418,Lithuania,2008,55.169438,23.881275,60 to 64,153291.0,64535.0,88756.0
8419,Lithuania,2008,55.169438,23.881275,65 to 69,162796.0,64299.0,98497.0
8420,Lithuania,2008,55.169438,23.881275,70 to 74,145849.0,52794.0,93055.0
8421,Lithuania,2008,55.169438,23.881275,75 to 79,118904.0,39092.0,79812.0
8422,Lithuania,2008,55.169438,23.881275,80 to 84,76515.0,20451.0,56064.0
8423,Lithuania,2008,55.169438,23.881275,85 and over,42776.0,9991.0,32785.0
8424,Lithuania,2009,55.169438,23.881275,0 to 4,146419.0,74868.0,71551.0
8425,Lithuania,2009,55.169438,23.881275,5 to 9,147560.0,75838.0,71722.0
8426,Lithuania,2009,55.169438,23.881275,10 to 14,181876.0,93411.0,88465.0
8427,Lithuania,2009,55.169438,23.881275,15 to 19,233709.0,119373.0,114336.0
8428,Lithuania,2009,55.169438,23.881275,20 to 24,232469.0,117658.0,114811.0
8429,Lithuania,2009,55.169438,23.881275,25 to 29,207008.0,104521.0,102487.0
8430,Lithuania,2009,55.169438,23.881275,30 to 34,204522.0,101228.0,103294.0
8431,Lithuania,2009,55.169438,23.881275,35 to 39,221801.0,108356.0,113445.0
8432,Lithuania,2009,55.169438,23.881275,40 to 44,227715.0,110207.0,117508.0
8433,Lithuania,2009,55.169438,23.881275,45 to 49,248998.0,118710.0,130288.0
8434,Lithuania,2009,55.169438,23.881275,50 to 54,222016.0,103009.0,119007.0
8435,Lithuania,2009,55.169438,23.881275,55 to 59,185873.0,82895.0,102978.0
8436,Lithuania,2009,55.169438,23.881275,60 to 64,156625.0,65922.0,90703.0
8437,Lithuania,2009,55.169438,23.881275,65 to 69,156721.0,61677.0,95044.0
8438,Lithuania,2009,55.169438,23.881275,70 to 74,146233.0,53011.0,93222.0
8439,Lithuania,2009,55.169438,23.881275,75 to 79,118230.0,38869.0,79361.0
8440,Lithuania,2009,55.169438,23.881275,80 to 84,79348.0,21755.0,57593.0
8441,Lithuania,2009,55.169438,23.881275,85 and over,45788.0,10466.0,35322.0
8442,Lithuania,2010,55.169438,23.881275,0 to 4,147548.0,75493.0,72055.0
8443,Lithuania,2010,55.169438,23.881275,5 to 9,140866.0,72244.0,68622.0
8444,Lithuania,2010,55.169438,23.881275,10 to 14,173818.0,89355.0,84463.0
8445,Lithuania,2010,55.169438,23.881275,15 to 19,222513.0,113771.0,108742.0
8446,Lithuania,2010,55.169438,23.881275,20 to 24,224256.0,114037.0,110219.0
8447,Lithuania,2010,55.169438,23.881275,25 to 29,200303.0,101302.0,99001.0
8448,Lithuania,2010,55.169438,23.881275,30 to 34,194632.0,96726.0,97906.0
8449,Lithuania,2010,55.169438,23.881275,35 to 39,211877.0,103011.0,108866.0
8450,Lithuania,2010,55.169438,23.881275,40 to 44,222000.0,106993.0,115007.0
8451,Lithuania,2010,55.169438,23.881275,45 to 49,239341.0,114306.0,125035.0
8452,Lithuania,2010,55.169438,23.881275,50 to 54,228672.0,106088.0,122584.0
8453,Lithuania,2010,55.169438,23.881275,55 to 59,184937.0,82702.0,102235.0
8454,Lithuania,2010,55.169438,23.881275,60 to 64,161426.0,67956.0,93470.0
8455,Lithuania,2010,55.169438,23.881275,65 to 69,151191.0,59298.0,91893.0
8456,Lithuania,2010,55.169438,23.881275,70 to 74,145821.0,52954.0,92867.0
8457,Lithuania,2010,55.169438,23.881275,75 to 79,117740.0,38525.0,79215.0
8458,Lithuania,2010,55.169438,23.881275,80 to 84,81542.0,23049.0,58493.0
8459,Lithuania,2010,55.169438,23.881275,85 and over,48809.0,10906.0,37903.0
8460,Lithuania,2011,55.169438,23.881275,0 to 4,148311.0,76033.0,72278.0
8461,Lithuania,2011,55.169438,23.881275,5 to 9,136415.0,69895.0,66520.0
8462,Lithuania,2011,55.169438,23.881275,10 to 14,164516.0,84624.0,79892.0
8463,Lithuania,2011,55.169438,23.881275,15 to 19,208751.0,106808.0,101943.0
8464,Lithuania,2011,55.169438,23.881275,20 to 24,216743.0,110961.0,105782.0
8465,Lithuania,2011,55.169438,23.881275,25 to 29,193268.0,98098.0,95170.0
8466,Lithuania,2011,55.169438,23.881275,30 to 34,183981.0,91839.0,92142.0
8467,Lithuania,2011,55.169438,23.881275,35 to 39,200835.0,97524.0,103311.0
8468,Lithuania,2011,55.169438,23.881275,40 to 44,217396.0,104576.0,112820.0
8469,Lithuania,2011,55.169438,23.881275,45 to 49,228521.0,109389.0,119132.0
8470,Lithuania,2011,55.169438,23.881275,50 to 54,234209.0,108902.0,125307.0
8471,Lithuania,2011,55.169438,23.881275,55 to 59,185674.0,83152.0,102522.0
8472,Lithuania,2011,55.169438,23.881275,60 to 64,165179.0,69633.0,95546.0
8473,Lithuania,2011,55.169438,23.881275,65 to 69,146090.0,57152.0,88938.0
8474,Lithuania,2011,55.169438,23.881275,70 to 74,144377.0,52454.0,91923.0
8475,Lithuania,2011,55.169438,23.881275,75 to 79,118417.0,38655.0,79762.0
8476,Lithuania,2011,55.169438,23.881275,80 to 84,83444.0,24207.0,59237.0
8477,Lithuania,2011,55.169438,23.881275,85 and over,51992.0,11465.0,40527.0
8478,Lithuania,2012,55.169438,23.881275,0 to 4,150004.0,76990.0,73014.0
8479,Lithuania,2012,55.169438,23.881275,5 to 9,134839.0,69030.0,65809.0
8480,Lithuania,2012,55.169438,23.881275,10 to 14,155478.0,80025.0,75453.0
8481,Lithuania,2012,55.169438,23.881275,15 to 19,194794.0,99735.0,95059.0
8482,Lithuania,2012,55.169438,23.881275,20 to 24,214800.0,110230.0,104570.0
8483,Lithuania,2012,55.169438,23.881275,25 to 29,193502.0,98582.0,94920.0
8484,Lithuania,2012,55.169438,23.881275,30 to 34,178107.0,89229.0,88878.0
8485,Lithuania,2012,55.169438,23.881275,35 to 39,192658.0,93818.0,98840.0
8486,Lithuania,2012,55.169438,23.881275,40 to 44,214052.0,103082.0,110970.0
8487,Lithuania,2012,55.169438,23.881275,45 to 49,220317.0,105353.0,114964.0
8488,Lithuania,2012,55.169438,23.881275,50 to 54,237898.0,110854.0,127044.0
8489,Lithuania,2012,55.169438,23.881275,55 to 59,188864.0,84798.0,104066.0
8490,Lithuania,2012,55.169438,23.881275,60 to 64,169693.0,71596.0,98097.0
8491,Lithuania,2012,55.169438,23.881275,65 to 69,139831.0,54691.0,85140.0
8492,Lithuania,2012,55.169438,23.881275,70 to 74,143346.0,52110.0,91236.0
8493,Lithuania,2012,55.169438,23.881275,75 to 79,119132.0,38873.0,80259.0
8494,Lithuania,2012,55.169438,23.881275,80 to 84,85122.0,24865.0,60257.0
8495,Lithuania,2012,55.169438,23.881275,85 and over,55336.0,12343.0,42993.0
8496,Lithuania,2013,55.169438,23.881275,0 to 4,151063.0,77450.0,73613.0
8497,Lithuania,2013,55.169438,23.881275,5 to 9,134978.0,69004.0,65974.0
8498,Lithuania,2013,55.169438,23.881275,10 to 14,147293.0,75796.0,71497.0
8499,Lithuania,2013,55.169438,23.881275,15 to 19,182450.0,93604.0,88846.0
8500,Lithuania,2013,55.169438,23.881275,20 to 24,213969.0,110043.0,103926.0
8501,Lithuania,2013,55.169438,23.881275,25 to 29,194553.0,99496.0,95057.0
8502,Lithuania,2013,55.169438,23.881275,30 to 34,175902.0,88515.0,87387.0
8503,Lithuania,2013,55.169438,23.881275,35 to 39,186568.0,91232.0,95336.0
8504,Lithuania,2013,55.169438,23.881275,40 to 44,209529.0,101098.0,108431.0
8505,Lithuania,2013,55.169438,23.881275,45 to 49,214707.0,102448.0,112259.0
8506,Lithuania,2013,55.169438,23.881275,50 to 54,236527.0,110414.0,126113.0
8507,Lithuania,2013,55.169438,23.881275,55 to 59,196252.0,88386.0,107866.0
8508,Lithuania,2013,55.169438,23.881275,60 to 64,171431.0,72515.0,98916.0
8509,Lithuania,2013,55.169438,23.881275,65 to 69,136915.0,53668.0,83247.0
8510,Lithuania,2013,55.169438,23.881275,70 to 74,141333.0,51266.0,90067.0
8511,Lithuania,2013,55.169438,23.881275,75 to 79,119538.0,39044.0,80494.0
8512,Lithuania,2013,55.169438,23.881275,80 to 84,85850.0,25056.0,60794.0
8513,Lithuania,2013,55.169438,23.881275,85 and over,58831.0,13409.0,45422.0
8514,Lithuania,2014,55.169438,23.881275,0 to 4,150791.0,77249.0,73542.0
8515,Lithuania,2014,55.169438,23.881275,5 to 9,136835.0,69932.0,66903.0
8516,Lithuania,2014,55.169438,23.881275,10 to 14,140152.0,72002.0,68150.0
8517,Lithuania,2014,55.169438,23.881275,15 to 19,173797.0,89286.0,84511.0
8518,Lithuania,2014,55.169438,23.881275,20 to 24,210114.0,108220.0,101894.0
8519,Lithuania,2014,55.169438,23.881275,25 to 29,194891.0,99920.0,94971.0
8520,Lithuania,2014,55.169438,23.881275,30 to 34,176591.0,89381.0,87210.0
8521,Lithuania,2014,55.169438,23.881275,35 to 39,181554.0,89202.0,92352.0
8522,Lithuania,2014,55.169438,23.881275,40 to 44,204086.0,98504.0,105582.0
8523,Lithuania,2014,55.169438,23.881275,45 to 49,210751.0,100503.0,110248.0
8524,Lithuania,2014,55.169438,23.881275,50 to 54,231861.0,108548.0,123313.0
8525,Lithuania,2014,55.169438,23.881275,55 to 59,205451.0,92698.0,112753.0
8526,Lithuania,2014,55.169438,23.881275,60 to 64,170567.0,72507.0,98060.0
8527,Lithuania,2014,55.169438,23.881275,65 to 69,140441.0,55181.0,85260.0
8528,Lithuania,2014,55.169438,23.881275,70 to 74,136284.0,49231.0,87053.0
8529,Lithuania,2014,55.169438,23.881275,75 to 79,120486.0,39442.0,81044.0
8530,Lithuania,2014,55.169438,23.881275,80 to 84,85714.0,24969.0,60745.0
8531,Lithuania,2014,55.169438,23.881275,85 and over,62000.0,14352.0,47648.0
8532,Lithuania,2015,55.169438,23.881275,0 to 4,150985.0,77412.0,73573.0
8533,Lithuania,2015,55.169438,23.881275,5 to 9,139379.0,71269.0,68110.0
8534,Lithuania,2015,55.169438,23.881275,10 to 14,134240.0,68845.0,65395.0
8535,Lithuania,2015,55.169438,23.881275,15 to 19,166269.0,85447.0,80822.0
8536,Lithuania,2015,55.169438,23.881275,20 to 24,201515.0,103455.0,98060.0
8537,Lithuania,2015,55.169438,23.881275,25 to 29,195615.0,100470.0,95145.0
8538,Lithuania,2015,55.169438,23.881275,30 to 34,178111.0,90330.0,87781.0
8539,Lithuania,2015,55.169438,23.881275,35 to 39,176351.0,87158.0,89193.0
8540,Lithuania,2015,55.169438,23.881275,40 to 44,197733.0,95372.0,102361.0
8541,Lithuania,2015,55.169438,23.881275,45 to 49,207820.0,98989.0,108831.0
8542,Lithuania,2015,55.169438,23.881275,50 to 54,225192.0,105735.0,119457.0
8543,Lithuania,2015,55.169438,23.881275,55 to 59,213238.0,96361.0,116877.0
8544,Lithuania,2015,55.169438,23.881275,60 to 64,170639.0,72855.0,97784.0
8545,Lithuania,2015,55.169438,23.881275,65 to 69,145258.0,57240.0,88018.0
8546,Lithuania,2015,55.169438,23.881275,70 to 74,131531.0,47318.0,84213.0
8547,Lithuania,2015,55.169438,23.881275,75 to 79,120538.0,39524.0,81014.0
8548,Lithuania,2015,55.169438,23.881275,80 to 84,85934.0,24887.0,61047.0
8549,Lithuania,2015,55.169438,23.881275,85 and over,64560.0,15262.0,49298.0
8550,Lithuania,2016,55.169438,23.881275,0 to 4,151080.0,77507.0,73573.0
8551,Lithuania,2016,55.169438,23.881275,5 to 9,141384.0,72451.0,68933.0
8552,Lithuania,2016,55.169438,23.881275,10 to 14,130471.0,66828.0,63643.0
8553,Lithuania,2016,55.169438,23.881275,15 to 19,157597.0,81035.0,76562.0
8554,Lithuania,2016,55.169438,23.881275,20 to 24,189210.0,96853.0,92357.0
8555,Lithuania,2016,55.169438,23.881275,25 to 29,194637.0,100254.0,94383.0
8556,Lithuania,2016,55.169438,23.881275,30 to 34,179343.0,91093.0,88250.0
8557,Lithuania,2016,55.169438,23.881275,35 to 39,170574.0,84845.0,85729.0
8558,Lithuania,2016,55.169438,23.881275,40 to 44,189922.0,91787.0,98135.0
8559,Lithuania,2016,55.169438,23.881275,45 to 49,205551.0,97939.0,107612.0
8560,Lithuania,2016,55.169438,23.881275,50 to 54,216892.0,102119.0,114773.0
8561,Lithuania,2016,55.169438,23.881275,55 to 59,219938.0,99624.0,120314.0
8562,Lithuania,2016,55.169438,23.881275,60 to 64,172273.0,73748.0,98525.0
8563,Lithuania,2016,55.169438,23.881275,65 to 69,148853.0,58819.0,90034.0
8564,Lithuania,2016,55.169438,23.881275,70 to 74,127084.0,45572.0,81512.0
8565,Lithuania,2016,55.169438,23.881275,75 to 79,119540.0,39229.0,80311.0
8566,Lithuania,2016,55.169438,23.881275,80 to 84,87091.0,25177.0,61914.0
8567,Lithuania,2016,55.169438,23.881275,85 and over,66794.0,16018.0,50776.0
8568,Lithuania,2017,55.169438,23.881275,0 to 4,149736.0,76849.0,72887.0
8569,Lithuania,2017,55.169438,23.881275,5 to 9,143248.0,73538.0,69710.0
8570,Lithuania,2017,55.169438,23.881275,10 to 14,128795.0,65887.0,62908.0
8571,Lithuania,2017,55.169438,23.881275,15 to 19,148376.0,76377.0,71999.0
8572,Lithuania,2017,55.169438,23.881275,20 to 24,174177.0,89369.0,84808.0
8573,Lithuania,2017,55.169438,23.881275,25 to 29,191060.0,98881.0,92179.0
8574,Lithuania,2017,55.169438,23.881275,30 to 34,181093.0,92555.0,88538.0
8575,Lithuania,2017,55.169438,23.881275,35 to 39,165928.0,83295.0,82633.0
8576,Lithuania,2017,55.169438,23.881275,40 to 44,182717.0,88936.0,93781.0
8577,Lithuania,2017,55.169438,23.881275,45 to 49,202984.0,97258.0,105726.0
8578,Lithuania,2017,55.169438,23.881275,50 to 54,209589.0,98902.0,110687.0
8579,Lithuania,2017,55.169438,23.881275,55 to 59,223914.0,101800.0,122114.0
8580,Lithuania,2017,55.169438,23.881275,60 to 64,175785.0,75612.0,100173.0
8581,Lithuania,2017,55.169438,23.881275,65 to 69,153180.0,60687.0,92493.0
8582,Lithuania,2017,55.169438,23.881275,70 to 74,121823.0,43739.0,78084.0
8583,Lithuania,2017,55.169438,23.881275,75 to 79,118784.0,38968.0,79816.0
8584,Lithuania,2017,55.169438,23.881275,80 to 84,88215.0,25477.0,62738.0
8585,Lithuania,2017,55.169438,23.881275,85 and over,68994.0,16606.0,52388.0
8586,Lithuania,2018,55.169438,23.881275,0 to 4,148250.0,76159.0,72091.0
8587,Lithuania,2018,55.169438,23.881275,5 to 9,144466.0,74063.0,70403.0
8588,Lithuania,2018,55.169438,23.881275,10 to 14,128931.0,65878.0,63053.0
8589,Lithuania,2018,55.169438,23.881275,15 to 19,140259.0,72171.0,68088.0
8590,Lithuania,2018,55.169438,23.881275,20 to 24,161705.0,83287.0,78418.0
8591,Lithuania,2018,55.169438,23.881275,25 to 29,188227.0,97886.0,90341.0
8592,Lithuania,2018,55.169438,23.881275,30 to 34,183117.0,94486.0,88631.0
8593,Lithuania,2018,55.169438,23.881275,35 to 39,165422.0,84162.0,81260.0
8594,Lithuania,2018,55.169438,23.881275,40 to 44,177891.0,87514.0,90377.0
8595,Lithuania,2018,55.169438,23.881275,45 to 49,199816.0,96589.0,103227.0
8596,Lithuania,2018,55.169438,23.881275,50 to 54,204891.0,96903.0,107988.0
8597,Lithuania,2018,55.169438,23.881275,55 to 59,223270.0,101969.0,121301.0
8598,Lithuania,2018,55.169438,23.881275,60 to 64,183212.0,79288.0,103924.0
8599,Lithuania,2018,55.169438,23.881275,65 to 69,155243.0,61794.0,93449.0
8600,Lithuania,2018,55.169438,23.881275,70 to 74,119624.0,43114.0,76510.0
8601,Lithuania,2018,55.169438,23.881275,75 to 79,117186.0,38304.0,78882.0
8602,Lithuania,2018,55.169438,23.881275,80 to 84,88913.0,25699.0,63214.0
8603,Lithuania,2018,55.169438,23.881275,85 and over,71118.0,17175.0,53943.0
8604,Lithuania,2019,55.169438,23.881275,0 to 4,146645.0,75378.0,71267.0
8605,Lithuania,2019,55.169438,23.881275,5 to 9,144598.0,74070.0,70528.0
8606,Lithuania,2019,55.169438,23.881275,10 to 14,131055.0,66965.0,64090.0
8607,Lithuania,2019,55.169438,23.881275,15 to 19,133873.0,68735.0,65138.0
8608,Lithuania,2019,55.169438,23.881275,20 to 24,155986.0,80714.0,75272.0
8609,Lithuania,2019,55.169438,23.881275,25 to 29,186545.0,97623.0,88922.0
8610,Lithuania,2019,55.169438,23.881275,30 to 34,185646.0,97214.0,88432.0
8611,Lithuania,2019,55.169438,23.881275,35 to 39,169208.0,87686.0,81522.0
8612,Lithuania,2019,55.169438,23.881275,40 to 44,175178.0,87553.0,87625.0
8613,Lithuania,2019,55.169438,23.881275,45 to 49,196809.0,96073.0,100736.0
8614,Lithuania,2019,55.169438,23.881275,50 to 54,202252.0,96138.0,106114.0
8615,Lithuania,2019,55.169438,23.881275,55 to 59,219788.0,101016.0,118772.0
8616,Lithuania,2019,55.169438,23.881275,60 to 64,192376.0,83611.0,108765.0
8617,Lithuania,2019,55.169438,23.881275,65 to 69,154945.0,62079.0,92866.0
8618,Lithuania,2019,55.169438,23.881275,70 to 74,123123.0,44549.0,78574.0
8619,Lithuania,2019,55.169438,23.881275,75 to 79,113066.0,36757.0,76309.0
8620,Lithuania,2019,55.169438,23.881275,80 to 84,90103.0,26147.0,63956.0
8621,Lithuania,2019,55.169438,23.881275,85 and over,72939.0,17664.0,55275.0
8622,Lithuania,2020,55.169438,23.881275,0 to 4,142872.0,73517.0,69355.0
8623,Lithuania,2020,55.169438,23.881275,5 to 9,145401.0,74524.0,70877.0
8624,Lithuania,2020,55.169438,23.881275,10 to 14,134285.0,68657.0,65628.0
8625,Lithuania,2020,55.169438,23.881275,15 to 19,129102.0,66185.0,62917.0
8626,Lithuania,2020,55.169438,23.881275,20 to 24,152951.0,79431.0,73520.0
8627,Lithuania,2020,55.169438,23.881275,25 to 29,184054.0,97066.0,86988.0
8628,Lithuania,2020,55.169438,23.881275,30 to 34,190518.0,101496.0,89022.0
8629,Lithuania,2020,55.169438,23.881275,35 to 39,175389.0,92570.0,82819.0
8630,Lithuania,2020,55.169438,23.881275,40 to 44,173788.0,88714.0,85074.0
8631,Lithuania,2020,55.169438,23.881275,45 to 49,193670.0,95526.0,98144.0
8632,Lithuania,2020,55.169438,23.881275,50 to 54,201405.0,96308.0,105097.0
8633,Lithuania,2020,55.169438,23.881275,55 to 59,214597.0,99277.0,115320.0
8634,Lithuania,2020,55.169438,23.881275,60 to 64,200347.0,87406.0,112941.0
8635,Lithuania,2020,55.169438,23.881275,65 to 69,155304.0,62566.0,92738.0
8636,Lithuania,2020,55.169438,23.881275,70 to 74,127543.0,46303.0,81240.0
8637,Lithuania,2020,55.169438,23.881275,75 to 79,108822.0,35151.0,73671.0
8638,Lithuania,2020,55.169438,23.881275,80 to 84,90392.0,26218.0,64174.0
8639,Lithuania,2020,55.169438,23.881275,85 and over,74450.0,18065.0,56385.0
8640,Luxembourg,2005,49.815273,6.129583,0 to 4,27827.0,14431.0,13396.0
8641,Luxembourg,2005,49.815273,6.129583,5 to 9,29390.0,15070.0,14320.0
8642,Luxembourg,2005,49.815273,6.129583,10 to 14,28950.0,14822.0,14128.0
8643,Luxembourg,2005,49.815273,6.129583,15 to 19,26921.0,13730.0,13191.0
8644,Luxembourg,2005,49.815273,6.129583,20 to 24,27725.0,14226.0,13499.0
8645,Luxembourg,2005,49.815273,6.129583,25 to 29,30832.0,15525.0,15307.0
8646,Luxembourg,2005,49.815273,6.129583,30 to 34,35564.0,17749.0,17815.0
8647,Luxembourg,2005,49.815273,6.129583,35 to 39,39963.0,20120.0,19843.0
8648,Luxembourg,2005,49.815273,6.129583,40 to 44,39376.0,20055.0,19321.0
8649,Luxembourg,2005,49.815273,6.129583,45 to 49,35128.0,17849.0,17279.0
8650,Luxembourg,2005,49.815273,6.129583,50 to 54,30474.0,15555.0,14919.0
8651,Luxembourg,2005,49.815273,6.129583,55 to 59,26508.0,13608.0,12900.0
8652,Luxembourg,2005,49.815273,6.129583,60 to 64,21019.0,10450.0,10569.0
8653,Luxembourg,2005,49.815273,6.129583,65 to 69,19050.0,9018.0,10032.0
8654,Luxembourg,2005,49.815273,6.129583,70 to 74,17052.0,7680.0,9372.0
8655,Luxembourg,2005,49.815273,6.129583,75 to 79,14451.0,5964.0,8487.0
8656,Luxembourg,2005,49.815273,6.129583,80 to 84,8974.0,2839.0,6135.0
8657,Luxembourg,2005,49.815273,6.129583,85 and over,5948.0,1436.0,4512.0
8658,Luxembourg,2006,49.815273,6.129583,0 to 4,27826.0,14450.0,13376.0
8659,Luxembourg,2006,49.815273,6.129583,5 to 9,29513.0,15107.0,14406.0
8660,Luxembourg,2006,49.815273,6.129583,10 to 14,29554.0,15104.0,14450.0
8661,Luxembourg,2006,49.815273,6.129583,15 to 19,27636.0,14133.0,13503.0
8662,Luxembourg,2006,49.815273,6.129583,20 to 24,28090.0,14376.0,13714.0
8663,Luxembourg,2006,49.815273,6.129583,25 to 29,31508.0,15822.0,15686.0
8664,Luxembourg,2006,49.815273,6.129583,30 to 34,35396.0,17661.0,17735.0
8665,Luxembourg,2006,49.815273,6.129583,35 to 39,39965.0,20061.0,19904.0
8666,Luxembourg,2006,49.815273,6.129583,40 to 44,40299.0,20579.0,19720.0
8667,Luxembourg,2006,49.815273,6.129583,45 to 49,36208.0,18411.0,17797.0
8668,Luxembourg,2006,49.815273,6.129583,50 to 54,31420.0,15955.0,15465.0
8669,Luxembourg,2006,49.815273,6.129583,55 to 59,27264.0,14002.0,13262.0
8670,Luxembourg,2006,49.815273,6.129583,60 to 64,21548.0,10787.0,10761.0
8671,Luxembourg,2006,49.815273,6.129583,65 to 69,19115.0,9049.0,10066.0
8672,Luxembourg,2006,49.815273,6.129583,70 to 74,16773.0,7572.0,9201.0
8673,Luxembourg,2006,49.815273,6.129583,75 to 79,14999.0,6331.0,8668.0
8674,Luxembourg,2006,49.815273,6.129583,80 to 84,9254.0,3012.0,6242.0
8675,Luxembourg,2006,49.815273,6.129583,85 and over,6273.0,1534.0,4739.0
8676,Luxembourg,2007,49.815273,6.129583,0 to 4,27991.0,14484.0,13507.0
8677,Luxembourg,2007,49.815273,6.129583,5 to 9,29427.0,15069.0,14358.0
8678,Luxembourg,2007,49.815273,6.129583,10 to 14,30128.0,15399.0,14729.0
8679,Luxembourg,2007,49.815273,6.129583,15 to 19,28259.0,14466.0,13793.0
8680,Luxembourg,2007,49.815273,6.129583,20 to 24,28379.0,14498.0,13881.0
8681,Luxembourg,2007,49.815273,6.129583,25 to 29,32407.0,16237.0,16170.0
8682,Luxembourg,2007,49.815273,6.129583,30 to 34,35433.0,17664.0,17769.0
8683,Luxembourg,2007,49.815273,6.129583,35 to 39,39794.0,19961.0,19833.0
8684,Luxembourg,2007,49.815273,6.129583,40 to 44,41154.0,21029.0,20125.0
8685,Luxembourg,2007,49.815273,6.129583,45 to 49,37192.0,18966.0,18226.0
8686,Luxembourg,2007,49.815273,6.129583,50 to 54,32419.0,16389.0,16030.0
8687,Luxembourg,2007,49.815273,6.129583,55 to 59,27795.0,14279.0,13516.0
8688,Luxembourg,2007,49.815273,6.129583,60 to 64,22354.0,11253.0,11101.0
8689,Luxembourg,2007,49.815273,6.129583,65 to 69,19185.0,9070.0,10115.0
8690,Luxembourg,2007,49.815273,6.129583,70 to 74,16699.0,7598.0,9101.0
8691,Luxembourg,2007,49.815273,6.129583,75 to 79,15176.0,6473.0,8703.0
8692,Luxembourg,2007,49.815273,6.129583,80 to 84,9688.0,3263.0,6425.0
8693,Luxembourg,2007,49.815273,6.129583,85 and over,6512.0,1603.0,4909.0
8694,Luxembourg,2008,49.815273,6.129583,0 to 4,28287.0,14560.0,13727.0
8695,Luxembourg,2008,49.815273,6.129583,5 to 9,29546.0,15186.0,14360.0
8696,Luxembourg,2008,49.815273,6.129583,10 to 14,30373.0,15524.0,14849.0
8697,Luxembourg,2008,49.815273,6.129583,15 to 19,28879.0,14822.0,14057.0
8698,Luxembourg,2008,49.815273,6.129583,20 to 24,28885.0,14753.0,14132.0
8699,Luxembourg,2008,49.815273,6.129583,25 to 29,33401.0,16727.0,16674.0
8700,Luxembourg,2008,49.815273,6.129583,30 to 34,36118.0,17996.0,18122.0
8701,Luxembourg,2008,49.815273,6.129583,35 to 39,39637.0,19853.0,19784.0
8702,Luxembourg,2008,49.815273,6.129583,40 to 44,41871.0,21397.0,20474.0
8703,Luxembourg,2008,49.815273,6.129583,45 to 49,38248.0,19542.0,18706.0
8704,Luxembourg,2008,49.815273,6.129583,50 to 54,33434.0,16937.0,16497.0
8705,Luxembourg,2008,49.815273,6.129583,55 to 59,28410.0,14542.0,13868.0
8706,Luxembourg,2008,49.815273,6.129583,60 to 64,23266.0,11772.0,11494.0
8707,Luxembourg,2008,49.815273,6.129583,65 to 69,19397.0,9227.0,10170.0
8708,Luxembourg,2008,49.815273,6.129583,70 to 74,16841.0,7677.0,9164.0
8709,Luxembourg,2008,49.815273,6.129583,75 to 79,15113.0,6463.0,8650.0
8710,Luxembourg,2008,49.815273,6.129583,80 to 84,10139.0,3586.0,6553.0
8711,Luxembourg,2008,49.815273,6.129583,85 and over,6802.0,1657.0,5145.0
8712,Luxembourg,2009,49.815273,6.129583,0 to 4,28581.0,14675.0,13906.0
8713,Luxembourg,2009,49.815273,6.129583,5 to 9,29765.0,15363.0,14402.0
8714,Luxembourg,2009,49.815273,6.129583,10 to 14,30507.0,15617.0,14890.0
8715,Luxembourg,2009,49.815273,6.129583,15 to 19,29471.0,15134.0,14337.0
8716,Luxembourg,2009,49.815273,6.129583,20 to 24,29499.0,15015.0,14484.0
8717,Luxembourg,2009,49.815273,6.129583,25 to 29,34298.0,17243.0,17055.0
8718,Luxembourg,2009,49.815273,6.129583,30 to 34,36972.0,18469.0,18503.0
8719,Luxembourg,2009,49.815273,6.129583,35 to 39,39554.0,19762.0,19792.0
8720,Luxembourg,2009,49.815273,6.129583,40 to 44,42222.0,21545.0,20677.0
8721,Luxembourg,2009,49.815273,6.129583,45 to 49,39551.0,20244.0,19307.0
8722,Luxembourg,2009,49.815273,6.129583,50 to 54,34436.0,17526.0,16910.0
8723,Luxembourg,2009,49.815273,6.129583,55 to 59,29185.0,14873.0,14312.0
8724,Luxembourg,2009,49.815273,6.129583,60 to 64,24276.0,12315.0,11961.0
8725,Luxembourg,2009,49.815273,6.129583,65 to 69,19515.0,9404.0,10111.0
8726,Luxembourg,2009,49.815273,6.129583,70 to 74,17155.0,7825.0,9330.0
8727,Luxembourg,2009,49.815273,6.129583,75 to 79,15016.0,6447.0,8569.0
8728,Luxembourg,2009,49.815273,6.129583,80 to 84,10613.0,3920.0,6693.0
8729,Luxembourg,2009,49.815273,6.129583,85 and over,7167.0,1745.0,5422.0
8730,Luxembourg,2010,49.815273,6.129583,0 to 4,28984.0,14848.0,14136.0
8731,Luxembourg,2010,49.815273,6.129583,5 to 9,29748.0,15402.0,14346.0
8732,Luxembourg,2010,49.815273,6.129583,10 to 14,30844.0,15807.0,15037.0
8733,Luxembourg,2010,49.815273,6.129583,15 to 19,30095.0,15407.0,14688.0
8734,Luxembourg,2010,49.815273,6.129583,20 to 24,30211.0,15361.0,14850.0
8735,Luxembourg,2010,49.815273,6.129583,25 to 29,34990.0,17668.0,17322.0
